   Step          Temp          PotEng         KinEng         TotEng         Press     
  79673200   1221.2545     -2769.5461      134.9699      -2634.5762     -1611.6238    
  79674200   1119.6078     -2768.4127      123.73617     -2644.6765     -3342.0463    
  79675200   1204.0819     -2788.3956      133.07203     -2655.3235     -6800.9741    
  79676200   1124.8685     -2769.0956      124.31757     -2644.778      -2356.4305    
  79677200   1137.6107     -2774.8314      125.7258      -2649.1056     -3257.9881    
  79678200   1156.808      -2770.2619      127.84744     -2642.4145     -2113.9323    
  79679200   1158.9052     -2775.0985      128.07922     -2647.0193     -5013.7284    
  79680200   1223.9887     -2782.0196      135.27208     -2646.7475     -6313.7711    
  79681200   1179.7193     -2774.8817      130.37954     -2644.5022     -4121.9836    
  79682200   1178.3913     -2778.2843      130.23277     -2648.0515     -4403.788     
  79683200   1213.0919     -2775.0998      134.06779     -2641.032      -3973.2419    
  79684200   1209.8572     -2771.89        133.7103      -2638.1797     -1476.8347    
  79685200   1181.7831     -2777.0558      130.60762     -2646.4482     -3602.2301    
  79686200   1188.5702     -2769.7752      131.35772     -2638.4174     -2391.2228    
  79687200   1134.2953     -2770.0325      125.35939     -2644.6731     -2431.0752    
  79688200   1178.4167     -2780.1121      130.23557     -2649.8765     -4906.3406    
  79689200   1159.271      -2775.4867      128.11964     -2647.3671     -3159.1074    
  79690200   1191.7375     -2772.7722      131.70775     -2641.0645     -2701.6873    
  79691200   1157.2633     -2777.0234      127.89776     -2649.1256     -3708.2926    
  79692200   1170.0827     -2779.3041      129.31452     -2649.9896     -5093.1231    
  79693200   1193.1365     -2783.781       131.86238     -2651.9186     -5083.1401    
  79694200   1151.2554     -2776.7936      127.23379     -2649.5599     -5383.6556    
  79695200   1124.9452     -2775.602       124.32605     -2651.276      -4136.6536    
  79696200   1148.8124     -2780.9908      126.96378     -2654.027      -5361.1413    
  79697200   1195.8806     -2774.4776      132.16565     -2642.312      -3088.1935    
  79698200   1249.3583     -2777.018       138.07586     -2638.9421     -3743.3552    
  79699200   1122.2533     -2769.9677      124.02854     -2645.9391     -1361.7642    
  79700200   1189.7939     -2779.03        131.49296     -2647.537      -5495.1225    
  79701200   1192.9547     -2775.3785      131.84228     -2643.5362     -3735.1986    
  79702200   1179.6126     -2768.409       130.36774     -2638.0412     -1213.3589    
  79703200   1184.3315     -2774.2941      130.88927     -2643.4048     -2771.3325    
  79704200   1196.6595     -2774.7195      132.25172     -2642.4678     -3463.5551    
  79705200   1118.7108     -2775.4576      123.63703     -2651.8206     -2791.814     
  79706200   1191.698      -2777.076       131.7034      -2645.3726     -3407.7247    
  79707200   1185.3444     -2773.6064      131.00121     -2642.6052     -4073.6732    
  79708200   1172.3283     -2772.769       129.56271     -2643.2063     -3934.3131    
  79709200   1140.2764     -2777.1328      126.02041     -2651.1124     -5613.5222    
  79710200   1197.7232     -2776.9959      132.36929     -2644.6266     -3689.281     
  79711200   1157.4405     -2778.5894      127.91734     -2650.672      -4622.9649    
  79712200   1157.4745     -2778.6989      127.9211      -2650.7778     -3565.6923    
  79713200   1200.7584     -2771.7401      132.70472     -2639.0354     -2612.6949    
  79714200   1162.0836     -2775.1495      128.43048     -2646.719      -3183.7397    
  79715200   1161.4855     -2781.8747      128.36438     -2653.5103     -7127.9147    
  79716200   1179.6129     -2783.9586      130.36778     -2653.5909     -6923.5899    
  79717200   1163.5561     -2781.6589      128.59322     -2653.0656     -6623.2308    
  79718200   1176.6877     -2770.9234      130.04449     -2640.8789     -1751.9337    
  79719200   1210.2946     -2772.735       133.75864     -2638.9763     -1434.0907    
  79720200   1145.8415     -2778.3515      126.63546     -2651.7161     -4675.9447    
  79721200   1221.1359     -2772.065       134.95679     -2637.1082     -1752.9012    
  79722200   1178.7578     -2771.5456      130.27327     -2641.2724     -2054.9223    
  79723200   1147.898      -2775.5477      126.86273     -2648.685      -3454.5845    
  79724200   1218.125      -2779.1062      134.62403     -2644.4821     -4074.6362    
  79725200   1133.9319     -2783.6243      125.31923     -2658.3051     -5411.9837    
  79726200   1174.6153     -2778.6026      129.81546     -2648.7872     -3541.085     
  79727200   1197.7799     -2776.9285      132.37554     -2644.553      -3439.5808    
  79728200   1230.5099     -2771.2508      135.99278     -2635.258      -2134.9461    
  79729200   1166.9531     -2774.5418      128.96865     -2645.5731     -2802.9073    
  79730200   1206.4786     -2775.4489      133.33691     -2642.112      -3132.3345    
  79731200   1133.9245     -2775.0403      125.31841     -2649.7219     -4332.8399    
  79732200   1241.2306     -2779.3544      137.17761     -2642.1768     -2960.5158    
  79733200   1136.0964     -2775.2645      125.55845     -2649.7061     -3696.1786    
  79734200   1171.203      -2771.6993      129.43834     -2642.261      -3488.1357    
  79735200   1210.7415     -2777.8691      133.80803     -2644.0611     -5896.8876    
  79736200   1233.5009     -2773.7899      136.32334     -2637.4666     -3095.4205    
  79737200   1189.67       -2778.6737      131.47926     -2647.1944     -5406.1805    
  79738200   1160.5171     -2771.4956      128.25736     -2643.2383     -2226.8176    
  79739200   1161.6799     -2778.5936      128.38587     -2650.2078     -4920.6141    
  79740200   1170.8995     -2779.7033      129.40479     -2650.2985     -4037.2072    
  79741200   1171.8417     -2775.5016      129.50893     -2645.9927     -4672.875     
  79742200   1154.837      -2774.1996      127.62961     -2646.57       -2514.2559    
  79743200   1167.1288     -2774.8288      128.98807     -2645.8407     -1946.9261    
  79744200   1154.5612     -2771.6684      127.59913     -2644.0693     -2873.9645    
  79745200   1208.2803     -2771.974       133.53603     -2638.438      -3110.1323    
  79746200   1177.5576     -2774.9046      130.14063     -2644.764      -3306.7587    
  79747200   1164.6776     -2774.8719      128.71717     -2646.1547     -4444.0552    
  79748200   1163.8518     -2776.4661      128.6259      -2647.8402     -4306.9201    
  79749200   1197.8707     -2771.0677      132.38559     -2638.6821     -2690.4329    
  79750200   1207.6199     -2773.7433      133.46304     -2640.2803     -3604.212     
  79751200   1203.9855     -2776.5918      133.06137     -2643.5305     -2900.8159    
  79752200   1123.2033     -2781.1682      124.13354     -2657.0346     -5216.2654    
  79753200   1176.0157     -2781.2         129.97023     -2651.2298     -6899.0568    
  79754200   1171.8832     -2773.6266      129.51351     -2644.1131     -4027.41      
  79755200   1176.1295     -2776.6461      129.9828      -2646.6633     -3877.0031    
  79756200   1141.8852     -2778.3342      126.19822     -2652.136      -6012.4934    
  79757200   1179.7231     -2774.8726      130.37996     -2644.4926     -3664.2798    
  79758200   1192.7434     -2770.4569      131.81893     -2638.6379     -1944.8334    
  79759200   1141.8568     -2774.7581      126.19507     -2648.563      -3435.8867    
  79760200   1176.4377     -2773.8418      130.01686     -2643.8249     -5196.8463    
  79761200   1119.891      -2778.7325      123.76747     -2654.965      -7267.9399    
  79762200   1180.2563     -2778.7789      130.43889     -2648.34       -5202.4401    
  79763200   1110.1706     -2778.0174      122.6932      -2655.3242     -7339.7198    
  79764200   1225.2783     -2779.8134      135.4146      -2644.3988     -4987.4046    
  79765200   1185.0169     -2775.8286      130.96502     -2644.8636     -2807.9992    
  79766200   1156.0412     -2779.6429      127.7627      -2651.8802     -5453.2041    
  79767200   1095.4821     -2774.6807      121.06986     -2653.6108     -4935.1127    
  79768200   1123.1031     -2776.5232      124.12246     -2652.4008     -3515.5617    
  79769200   1155.7115     -2772.8968      127.72626     -2645.1705     -1733.1397    
  79770200   1140.3127     -2776.2068      126.02442     -2650.1824     -3370.1526    
  79771200   1194.2949     -2775.3054      131.9904      -2643.315      -3077.6835    
  79772200   1178.1395     -2771.1188      130.20495     -2640.9138     -2909.0975    
  79773200   1210.2173     -2782.4039      133.7501      -2648.6538     -4771.4276    
  79774200   1196.5685     -2777.4491      132.24167     -2645.2075     -4210.2044    
  79775200   1175.9923     -2776.4572      129.96764     -2646.4895     -4053.8444    
  79776200   1165.6066     -2771.3983      128.81984     -2642.5784     -2760.3459    
  79777200   1135.9442     -2778.5603      125.54162     -2653.0186     -4219.5506    
  79778200   1215.4547     -2775.6345      134.32892     -2641.3056     -3254.4987    
  79779200   1154.0574     -2777.4629      127.54345     -2649.9194     -4335.8365    
  79780200   1202.4178     -2776.5224      132.88812     -2643.6343     -4324.8087    
  79781200   1126.7805     -2775.0765      124.52887     -2650.5476     -4208.7579    
  79782200   1197.8859     -2777.7853      132.38726     -2645.3981     -5419.2023    
  79783200   1090.3258     -2778.6985      120.5         -2658.1985     -7144.3065    
  79784200   1194.9004     -2773.983       132.05731     -2641.9256     -3945.0469    
  79785200   1161.8931     -2773.6932      128.40943     -2645.2837     -3218.8443    
  79786200   1163.9169     -2773.2935      128.6331      -2644.6604     -3136.6072    
  79787200   1219.989      -2779.1373      134.83004     -2644.3072     -2725.7612    
  79788200   1160.1863     -2775.3043      128.2208      -2647.0835     -3380.9198    
  79789200   1231.4746     -2767.6527      136.0994      -2631.5533     -2358.1187    
  79790200   1173.779      -2769.6938      129.72304     -2639.9708     -2242.6706    
  79791200   1160.0685     -2774.6732      128.20778     -2646.4655     -4596.0063    
  79792200   1144.1435     -2776.4392      126.44779     -2649.9914     -4882.2479    
  79793200   1137.449      -2768.4898      125.70794     -2642.7818     -2584.7858    
  79794200   1164.426      -2773.8219      128.68936     -2645.1326     -3060.4331    
  79795200   1182.5748     -2778.397       130.69512     -2647.7019     -6262.326     
  79796200   1174.8906     -2768.2277      129.84588     -2638.3818     -1651.4689    
  79797200   1256.3328     -2775.133       138.84666     -2636.2864     -2544.4502    
  79798200   1149.0111     -2776.1089      126.98574     -2649.1231     -3824.6844    
  79799200   1157.9594     -2775.1966      127.97469     -2647.2219     -3598.4956    
  79800200   1170.975      -2776.72        129.41314     -2647.3068     -3795.3575    
  79801200   1195.855      -2778.5017      132.16281     -2646.3389     -4387.0946    
  79802200   1191.7383     -2780.5059      131.70784     -2648.798      -4823.7514    
  79803200   1166.7102     -2772.7519      128.94181     -2643.8101     -3502.3196    
  79804200   1164.7396     -2779.1652      128.72401     -2650.4412     -5345.9778    
  79805200   1182.2711     -2778.2585      130.66156     -2647.5969     -4747.6459    
  79806200   1191.6025     -2771.8807      131.69284     -2640.1878     -4327.3468    
  79807200   1183.1524     -2774.1279      130.75896     -2643.369      -3064.6371    
  79808200   1145.9119     -2778.0809      126.64323     -2651.4377     -3341.051     
  79809200   1212.7542     -2778.6981      134.03047     -2644.6676     -2594.612     
  79810200   1219.2901     -2766.581       134.7528      -2631.8282     -1056.7009    
  79811200   1144.6619     -2776.6506      126.50509     -2650.1455     -3765.1707    
  79812200   1155.8616     -2771.0979      127.74285     -2643.355      -1810.8303    
  79813200   1180.2169     -2782.7266      130.43453     -2652.2921     -6995.9161    
  79814200   1201.9235     -2776.1614      132.83349     -2643.3279     -4114.6433    
  79815200   1197.1122     -2777.0384      132.30176     -2644.7366     -3953.7524    
  79816200   1215.3413     -2780.421       134.31639     -2646.1046     -4438.5215    
  79817200   1187.3102     -2778.964       131.21846     -2647.7456     -3255.9749    
  79818200   1201.0624     -2779.1974      132.73833     -2646.4591     -4379.165     
  79819200   1161.9391     -2779.6815      128.41452     -2651.267      -6037.6872    
  79820200   1174.9535     -2773.2185      129.85283     -2643.3657     -3184.0912    
  79821200   1173.2686     -2777.8538      129.66663     -2648.1872     -4484.9385    
  79822200   1189.1255     -2778.9173      131.41909     -2647.4982     -3637.6079    
  79823200   1158.2944     -2777.1312      128.01171     -2649.1194     -3734.3904    
  79824200   1227.0447     -2771.1583      135.60982     -2635.5485     -2423.28      
  79825200   1160.4006     -2768.7124      128.24448     -2640.4679     -3271.8414    
  79826200   1170.86       -2779.0854      129.40043     -2649.6849     -5696.3936    
  79827200   1195.8276     -2776.6562      132.15979     -2644.4964     -2678.4231    
  79828200   1186.9552     -2778.6901      131.17923     -2647.5108     -4245.8669    
  79829200   1208.4877     -2770.5246      133.55895     -2636.9656     -2482.2424    
  79830200   1155.9541     -2776.9518      127.75307     -2649.1987     -4565.2241    
  79831200   1176.848      -2774.0604      130.06221     -2643.9982     -3265.0847    
  79832200   1146.892      -2778.6918      126.75155     -2651.9402     -5589.9648    
  79833200   1172.5418     -2780.7076      129.5863      -2651.1213     -6163.2301    
  79834200   1237.6586     -2772.7452      136.78284     -2635.9624     -1244.3763    
  79835200   1201.251      -2777.1164      132.75916     -2644.3573     -3116.622     
  79836200   1182.6444     -2774.4873      130.70281     -2643.7845     -4453.4198    
  79837200   1191.606      -2771.2534      131.69322     -2639.5602     -1575.4495    
  79838200   1140.8902     -2779.3313      126.08825     -2653.243      -6156.4644    
  79839200   1148.6523     -2773.9185      126.9461      -2646.9724     -3244.9058    
  79840200   1151.1483     -2773.9451      127.22195     -2646.7231     -3153.2177    
  79841200   1204.2955     -2779.0327      133.09564     -2645.9371     -4250.6658    
  79842200   1114.2416     -2773.6572      123.14312     -2650.514      -4966.2959    
  79843200   1196.4661     -2774.6695      132.23035     -2642.4392     -2630.7639    
  79844200   1177.1439     -2772.6292      130.09492     -2642.5343     -3009.1899    
  79845200   1195.3915     -2772.1232      132.11158     -2640.0116     -3674.841     
  79846200   1167.6677     -2779.8551      129.04762     -2650.8075     -5232.9377    
  79847200   1170.9257     -2776.5749      129.40769     -2647.1672     -5287.7646    
  79848200   1166.5007     -2775.8638      128.91865     -2646.9452     -3904.9347    
  79849200   1203.8768     -2778.4428      133.04937     -2645.3934     -4290.2459    
  79850200   1180.3558     -2775.3708      130.44988     -2644.9209     -3344.5162    
  79851200   1207.0189     -2779.2092      133.39662     -2645.8126     -3585.664     
  79852200   1214.088      -2775.5352      134.17788     -2641.3573     -4341.6647    
  79853200   1169.9917     -2776.2869      129.30447     -2646.9825     -4172.3342    
  79854200   1201.3134     -2774.3128      132.76606     -2641.5467     -3403.5453    
  79855200   1171.503      -2778.5457      129.47149     -2649.0742     -5161.9548    
  79856200   1240.1694     -2769.2092      137.06032     -2632.1488     -1358.027     
  79857200   1198.6973     -2779.3575      132.47694     -2646.8806     -3863.5098    
  79858200   1154.1325     -2774.4162      127.55175     -2646.8645     -3130.974     
  79859200   1164.9952     -2774.1171      128.75226     -2645.3649     -4846.2121    
  79860200   1177.3469     -2773.6765      130.11735     -2643.5591     -4908.9718    
  79861200   1154.7777     -2777.0464      127.62306     -2649.4233     -5343.1666    
  79862200   1189.5844     -2773.8763      131.4698      -2642.4065     -2677.5339    
  79863200   1130.9374     -2770.545       124.98829     -2645.5567     -2322.2961    
  79864200   1187.1191     -2777.2666      131.19734     -2646.0692     -4447.8742    
  79865200   1193.617      -2776.0501      131.91547     -2644.1346     -3758.4538    
  79866200   1103.7082     -2773.8586      121.97899     -2651.8796     -4230.6007    
  79867200   1168.3582     -2775.2284      129.12394     -2646.1045     -4768.9872    
  79868200   1153.2187     -2777.2738      127.45076     -2649.823      -4621.9156    
  79869200   1130.9398     -2770.7083      124.98855     -2645.7198     -3430.0007    
  79870200   1173.8416     -2766.3953      129.72995     -2636.6653     -1850.889     
  79871200   1152.684      -2778.4247      127.39167     -2651.033      -3130.2051    
  79872200   1141.5813     -2771.9746      126.16462     -2645.8099     -3128.2839    
  79873200   1151.5922     -2779.7102      127.27101     -2652.4392     -3051.8877    
  79874200   1115.6681     -2775.5984      123.30077     -2652.2976     -3353.1941    
  79875200   1161.378      -2772.6916      128.35251     -2644.3391     -3210.013     
  79876200   1171.1644     -2773.1942      129.43408     -2643.7602     -4896.3458    
  79877200   1217.8914     -2770.2693      134.59822     -2635.671      -3749.2981    
  79878200   1150.8452     -2777.1458      127.18845     -2649.9574     -4703.0655    
  79879200   1170.1145     -2773.6898      129.31804     -2644.3717     -2817.9336    
  79880200   1177.55       -2771.527       130.13979     -2641.3872     -3137.0103    
  79881200   1159.2958     -2771.3164      128.12239     -2643.194      -2697.3595    
  79882200   1135.3487     -2777.8496      125.47581     -2652.3738     -5464.3874    
  79883200   1163.3391     -2774.0095      128.56924     -2645.4403     -4669.5921    
  79884200   1169.3582     -2772.1999      129.23445     -2642.9654     -2470.5392    
  79885200   1166.5926     -2778.0948      128.9288      -2649.166      -3994.0407    
  79886200   1191.2626     -2776.6284      131.65528     -2644.9732     -3481.5554    
  79887200   1171.8981     -2778.1317      129.51516     -2648.6166     -2192.1991    
  79888200   1212.4633     -2773.8879      133.99832     -2639.8896     -2675.4274    
  79889200   1167.9867     -2777.9793      129.08288     -2648.8964     -5499.3799    
  79890200   1188.261      -2770.1425      131.32355     -2638.819      -2837.7649    
  79891200   1122.6052     -2781.8392      124.06744     -2657.7718     -6406.7591    
  79892200   1185.4271     -2773.0125      131.01035     -2642.0022     -800.03199    
  79893200   1122.5633     -2773.7901      124.06281     -2649.7273     -3157.3072    
  79894200   1201.1723     -2773.7299      132.75047     -2640.9795     -3131.6872    
  79895200   1198.4311     -2779.1142      132.44751     -2646.6667     -4659.6264    
  79896200   1151.6964     -2772.3452      127.28252     -2645.0627     -2520.3808    
  79897200   1228.5156     -2775.4293      135.77238     -2639.657      -2952.2172    
  79898200   1171.9738     -2772.9033      129.52353     -2643.3798     -1979.7378    
  79899200   1159.8041     -2773.5122      128.17856     -2645.3336     -3172.881     
  79900200   1154.8263     -2775.2847      127.62843     -2647.6562     -3540.6666    
  79901200   1198.8129     -2773.1449      132.48972     -2640.6552     -1184.7631    
  79902200   1161.9099     -2780.1746      128.41129     -2651.7633     -5639.2133    
  79903200   1168.5781     -2775.0769      129.14825     -2645.9286     -4827.2563    
  79904200   1173.7567     -2776.1113      129.72057     -2646.3907     -2726.4196    
  79905200   1147.9227     -2779.507       126.86546     -2652.6415     -3852.6249    
  79906200   1107.2702     -2778.9652      122.37265     -2656.5926     -4004.3636    
  79907200   1148.3546     -2774.3312      126.91319     -2647.418      -3680.0435    
  79908200   1169.8032     -2774.5057      129.28363     -2645.2221     -3769.2709    
  79909200   1167.5211     -2780.0506      129.03142     -2651.0192     -4594.4483    
  79910200   1179.7413     -2774.2922      130.38197     -2643.9102     -3346.5867    
  79911200   1192.8252     -2777.9671      131.82797     -2646.1391     -4379.0556    
  79912200   1153.3602     -2781.4002      127.4664      -2653.9338     -6551.2511    
  79913200   1122.6012     -2781.7884      124.067       -2657.7214     -6679.1031    
  79914200   1140.0767     -2776.6415      125.99834     -2650.6432     -4394.7766    
  79915200   1184.2746     -2776.8152      130.88297     -2645.9322     -2184.6246    
  79916200   1163.6858     -2764.6575      128.60755     -2636.05       -517.18073    
  79917200   1167.8518     -2777.5223      129.06797     -2648.4544     -4138.6148    
  79918200   1143.4935     -2777.488       126.37596     -2651.1121     -5143.7474    
  79919200   1152.9187     -2771.2284      127.4176      -2643.8108     -3264.777     
  79920200   1207.6396     -2776.2363      133.46522     -2642.7711     -3726.4425    
  79921200   1114.1397     -2777.3417      123.13185     -2654.2099     -5634.3931    
  79922200   1237.8643     -2782.2794      136.80557     -2645.4738     -4933.0576    
  79923200   1103.3719     -2773.0135      121.94182     -2651.0717     -3818.7146    
  79924200   1184.8934     -2778.2568      130.95136     -2647.3055     -2875.4553    
  79925200   1184.3791     -2776.5324      130.89453     -2645.6379     -3400.462     
  79926200   1197.438      -2775.952       132.33777     -2643.6142     -3228.1343    
  79927200   1198.3902     -2771.5104      132.44299     -2639.0674     -2340.5486    
  79928200   1145.542      -2769.3741      126.60235     -2642.7717     -2650.7801    
  79929200   1211.0639     -2775.102       133.84367     -2641.2583     -3931.3115    
  79930200   1167.8066     -2776.0752      129.06297     -2647.0122     -6729.7213    
  79931200   1204.1981     -2776.1048      133.08487     -2643.0199     -4486.5379    
  79932200   1167.9279     -2774.6194      129.07638     -2645.5431     -2599.1295    
  79933200   1170.5677     -2773.6769      129.36813     -2644.3087     -2190.092     
  79934200   1218.6372     -2771.0563      134.68064     -2636.3756     -1217.7672    
  79935200   1099.7939     -2773.5807      121.54638     -2652.0343     -3323.426     
  79936200   1123.3461     -2778.021       124.14932     -2653.8716     -5102.7823    
  79937200   1188.3443     -2768.3986      131.33275     -2637.0659     -1844.9959    
  79938200   1191.4642     -2777.9055      131.67756     -2646.228      -5553.2997    
  79939200   1275.4664     -2769.4454      140.96126     -2628.4842     -1539.5472    
  79940200   1202.9318     -2772.5475      132.94492     -2639.6026     -2623.6224    
  79941200   1210.3727     -2778.5844      133.76728     -2644.8171     -2787.6065    
  79942200   1186.6171     -2779.2869      131.14187     -2648.145      -3771.519     
  79943200   1161.2662     -2770.1914      128.34015     -2641.8513     -2313.1088    
  79944200   1095.3308     -2776.4432      121.05313     -2655.3901     -5445.6045    
  79945200   1108.5654     -2780.0887      122.51579     -2657.5729     -6160.1483    
  79946200   1159.241      -2774.0642      128.11633     -2645.9479     -5960.1281    
  79947200   1185.5079     -2770.9508      131.01928     -2639.9315     -4262.9116    
  79948200   1129.0998     -2780.4949      124.7852      -2655.7098     -4131.0316    
  79949200   1195.0353     -2771.4335      132.07223     -2639.3613     -1952.1977    
  79950200   1172.0911     -2776.559       129.53649     -2647.0225     -3868.2548    
  79951200   1150.8251     -2768.9356      127.18622     -2641.7493     -951.68195    
  79952200   1203.9142     -2776.0442      133.05349     -2642.9907     -3539.3194    
  79953200   1179.0125     -2772.2345      130.30143     -2641.933      -3608.4516    
  79954200   1208.3236     -2775.1548      133.54081     -2641.614      -3396.9961    
  79955200   1164.1171     -2776.0988      128.65522     -2647.4436     -3950.5899    
  79956200   1132.5709     -2774.8199      125.16882     -2649.6511     -4249.3665    
  79957200   1183.4754     -2777.4096      130.79465     -2646.6149     -4045.8191    
  79958200   1213.1004     -2769.2275      134.06873     -2635.1588     -1934.4297    
  79959200   1152.0771     -2776.8767      127.3246      -2649.5521     -4210.0313    
  79960200   1202.1499     -2779.1562      132.85852     -2646.2977     -5332.2421    
  79961200   1161.6247     -2775.1466      128.37976     -2646.7668     -3605.4657    
  79962200   1178.4029     -2776.7183      130.23406     -2646.4843     -4455.0257    
  79963200   1201.0652     -2780.5494      132.73863     -2647.8107     -6005.1608    
  79964200   1194.9169     -2773.5692      132.05914     -2641.51       -2741.2624    
  79965200   1166.6988     -2773.4486      128.94055     -2644.5081     -1457.4726    
  79966200   1197.8007     -2781.135       132.37785     -2648.7571     -5896.147     
  79967200   1177.5886     -2784.4044      130.14406     -2654.2604     -5767.7459    
  79968200   1161.2443     -2771.1692      128.33773     -2642.8315     -3358.3976    
  79969200   1181.9339     -2786.011       130.62429     -2655.3867     -7998.7124    
  79970200   1189.9672     -2775.5078      131.51211     -2643.9957     -3471.1672    
  79971200   1175.7963     -2777.6072      129.94597     -2647.6612     -4098.1199    
  79972200   1209.3864     -2780.0636      133.65827     -2646.4053     -4567.4881    
  79973200   1206.5183     -2774.8412      133.3413      -2641.4999     -3363.0262    
  79974200   1179.1915     -2771.5469      130.32121     -2641.2257     -3037.5523    
  79975200   1160.6058     -2769.5188      128.26716     -2641.2517     -1577.2215    
  79976200   1185.975      -2777.4925      131.07091     -2646.4216     -4417.5103    
  79977200   1148.2112     -2783.8934      126.89735     -2656.9961     -6300.2481    
  79978200   1140.7599     -2780.9827      126.07385     -2654.9089     -4846.2796    
  79979200   1129.7799     -2772.3258      124.86037     -2647.4654     -3496.5902    
  79980200   1164.7319     -2779.6493      128.72317     -2650.9262     -5194.081     
  79981200   1183.2447     -2774.6317      130.76916     -2643.8625     -3656.9745    
  79982200   1234.2135     -2767.3537      136.4021      -2630.9515     -1808.1466    
  79983200   1145.9306     -2773.3247      126.6453      -2646.6794     -3010.5847    
  79984200   1199.8169     -2777.6592      132.60067     -2645.0585     -5522.4277    
  79985200   1166.8906     -2776.7857      128.96175     -2647.824      -3837.7215    
  79986200   1216.8805     -2781.2552      134.4865      -2646.7687     -5552.3083    
  79987200   1153.7913     -2779.7258      127.51404     -2652.2118     -5912.9714    
  79988200   1127.3417     -2785.106       124.5909      -2660.5151     -7296.8639    
  79989200   1127.1845     -2772.083       124.57353     -2647.5095     -2049.9994    
  79990200   1237.452      -2771.1019      136.76001     -2634.3419     -1885.6003    
  79991200   1148.4438     -2778.3801      126.92306     -2651.4571     -4062.108     
  79992200   1173.732      -2773.8061      129.71784     -2644.0883     -3858.8303    
  79993200   1113.4541     -2773.3241      123.05608     -2650.268      -4604.5646    
  79994200   1167.7477     -2779.959       129.05647     -2650.9025     -5555.0003    
  79995200   1137.5546     -2775.1085      125.7196      -2649.3889     -2821.6029    
  79996200   1204.4554     -2772.6219      133.1133      -2639.5086     -2413.1558    
  79997200   1163.2297     -2774.7349      128.55715     -2646.1778     -3889.2994    
  79998200   1179.2142     -2773.6097      130.32372     -2643.286      -3953.0984    
  79999200   1203.8682     -2775.9718      133.04841     -2642.9234     -3730.9508    
  80000100   1180.6016     -2777.7115      130.47704     -2647.2344     -4660.3011    
  80001100   1173.6347     -2775.1654      129.70708     -2645.4583     -2462.9173    
  80002100   1169.275      -2779.6532      129.22527     -2650.4279     -5295.8326    
  80003100   1115.7842     -2776.6551      123.31359     -2653.3415     -4998.8814    
  80004100   1185.8416     -2779.9636      131.05616     -2648.9074     -5503.3598    
  80005100   1181.3387     -2781.8816      130.55851     -2651.3231     -5832.2356    
  80006100   1186.4078     -2769.6895      131.11873     -2638.5708     -2193.9729    
  80007100   1132.2714     -2770.9922      125.13572     -2645.8565     -3093.4226    
  80008100   1151.6266     -2772.5748      127.27481     -2645.3        -1619.1171    
  80009100   1163.6532     -2777.7335      128.60395     -2649.1296     -4401.8965    
  80010100   1193.0095     -2775.2717      131.84834     -2643.4233     -3978.7008    
  80011100   1119.4438     -2772.2368      123.71804     -2648.5187     -2264.5323    
  80012100   1157.5103     -2776.5038      127.92506     -2648.5787     -5617.3775    
  80013100   1152.3847     -2777.0194      127.35858     -2649.6608     -4319.3703    
  80014100   1170.6068     -2766.2747      129.37245     -2636.9023     -1784.4037    
  80015100   1183.5501     -2785.5368      130.80291     -2654.7339     -6500.2286    
  80016100   1179.6197     -2772.763       130.36853     -2642.3945     -1664.4715    
  80017100   1173.0039     -2775.5621      129.63736     -2645.9247     -4444.9153    
  80018100   1195.8015     -2780.9373      132.1569      -2648.7804     -4957.9051    
  80019100   1193.567      -2777.198       131.90995     -2645.288      -4826.727     
  80020100   1177.6972     -2773.3077      130.15606     -2643.1517     -3385.7254    
  80021100   1194.1901     -2773.5557      131.97881     -2641.5769     -2104.3856    
  80022100   1177.9132     -2783.42        130.17993     -2653.2401     -6295.9451    
  80023100   1189.7182     -2769.1987      131.48459     -2637.7141     -196.08742    
  80024100   1225.6483     -2771.3753      135.4555      -2635.9198     -2782.3575    
  80025100   1208.3681     -2782.0273      133.54573     -2648.4816     -6054.8762    
  80026100   1172.1656     -2777.08        129.54472     -2647.5352     -5732.3492    
  80027100   1154.9107     -2779.4549      127.63775     -2651.8171     -6974.3811    
  80028100   1202.1553     -2773.6248      132.8591      -2640.7657     -2057.1014    
  80029100   1140.5245     -2774.4005      126.04782     -2648.3527     -3766.7945    
  80030100   1218.8635     -2781.1206      134.70565     -2646.415      -5030.344     
  80031100   1214.7874     -2772.2761      134.25518     -2638.021      -3533.7191    
  80032100   1209.147      -2782.1752      133.63182     -2648.5434     -5995.2642    
  80033100   1182.5213     -2776.2191      130.6892      -2645.5299     -4693.3821    
  80034100   1205.7639     -2780.2281      133.25792     -2646.9702     -3825.8575    
  80035100   1230.0013     -2779.2492      135.93657     -2643.3126     -5220.845     
  80036100   1136.6032     -2775.3894      125.61446     -2649.7749     -3291.3219    
  80037100   1172.5889     -2772.1381      129.5915      -2642.5466     -2265.4799    
  80038100   1165.6621     -2780.2481      128.82597     -2651.4221     -5406.4275    
  80039100   1132.4786     -2768.8251      125.15862     -2643.6665     -2477.3218    
  80040100   1167.3234     -2775.1614      129.00957     -2646.1519     -2678.7227    
  80041100   1183.6147     -2772.8687      130.81005     -2642.0587     -4197.0738    
  80042100   1205.7441     -2781.5753      133.25573     -2648.3195     -5467.8656    
  80043100   1184.6986     -2773.167       130.92983     -2642.2372     -3756.5585    
